baseMean	log2FoldChange	lfcSE	pvalue	padj
AL356776.1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AL355796.1	0	NA	NA	NA	NA
AL355379.1	0	NA	NA	NA	NA
AL355379.2	0	NA	NA	NA	NA
AL078601.1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AL078601.2	0	NA	NA	NA	NA
DBIP1	0.484423599953493	-0.0647712236467354	0.866961955388297	0.840536933209767	NA
LINC01621	0	NA	NA	NA	NA
AL132875.1	0	NA	NA	NA	NA
AL132875.3	0	NA	NA	NA	NA
AL132875.2	0	NA	NA	NA	NA
ELOVL4	0	NA	NA	NA	NA
AL133475.1	0	NA	NA	NA	NA
RPL35AP18	0	NA	NA	NA	NA
AL591135.2	0.798851475280809	0.524977973885779	1.07361403179769	0.130453982623933	NA
AK4P5	0	NA	NA	NA	NA
RPL17P25	0	NA	NA	NA	NA
AL596028.1	0	NA	NA	NA	NA
AL590824.1	0	NA	NA	NA	NA
AL122017.1	0	NA	NA	NA	NA
AL359693.1	0	NA	NA	NA	NA
RNA5SP210	0	NA	NA	NA	NA
AL078599.3	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AL078599.1	0.330496744992275	0.0222283466345799	0.875417065852502	0.870431432369172	NA
AL078599.2	0.347759645539425	-0.186770329826616	0.912949375547859	0.596761497058607	NA
LINC01526	0.200674600200257	-0.110041361671484	0.902457281036016	0.805876960725246	NA
AL360157.1	0	NA	NA	NA	NA
AL121977.1	0	NA	NA	NA	NA
AL121977.2	0	NA	NA	NA	NA
LAP3P1	0	NA	NA	NA	NA
AL355613.1	0.37145104976678	0.018760458429673	0.873380772028879	0.865316965343684	NA
SNAP91	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AL136972.1	0	NA	NA	NA	NA
AL139232.1	0	NA	NA	NA	NA
RIPPLY2	0.762852865567045	0.44547212719331	1.02411677046949	0.163773030584986	NA
AL034347.1	0.821320850209481	-0.42208417970469	1.00213164668463	0.215974982504323	NA
LINC02857	0.457185316389601	-0.0452798125642406	0.863608741355369	0.904668481756148	NA
TBX18	0	NA	NA	NA	NA
TBX18-AS1	0	NA	NA	NA	NA
AL590143.1	0	NA	NA	NA	NA
AL035694.1	0	NA	NA	NA	NA
AL109941.1	0	NA	NA	NA	NA
AL139806.1	0	NA	NA	NA	NA
AL122016.1	0	NA	NA	NA	NA
DUTP5	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AL589666.2	0.320521361975533	-0.165737334761015	0.908787865736251	0.653083846008603	NA
AL589666.1	0	NA	NA	NA	NA
PKMP3	0	NA	NA	NA	NA
SNORD50B	0	NA	NA	NA	NA
AL355615.2	0	NA	NA	NA	NA
SMIM11P1	0	NA	NA	NA	NA
RNU4-72P	0	NA	NA	NA	NA
AL355615.1	0	NA	NA	NA	NA
AL450338.1	0	NA	NA	NA	NA
AL450338.2	0.294170090678336	-0.135619466751854	0.905958988297885	0.707991114343039	NA
RNU4-12P	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
RPL7P27	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
RAB1AP2	0	NA	NA	NA	NA
NDUFA5P9	0	NA	NA	NA	NA
AL391417.1	0	NA	NA	NA	NA
RN7SL643P	0	NA	NA	NA	NA
AL353133.1	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AL353133.2	0	NA	NA	NA	NA
AL157777.1	0	NA	NA	NA	NA
AL157777.2	0	NA	NA	NA	NA
HTR1E	0	NA	NA	NA	NA
RPL7P29	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
MTHFD2P2	0	NA	NA	NA	NA
AL138827.1	0	NA	NA	NA	NA
RN7SKP209	0	NA	NA	NA	NA
CGA	0	NA	NA	NA	NA
RCN1P1	0	NA	NA	NA	NA
AL139274.1	0	NA	NA	NA	NA
AL096817.1	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
CFAP206	0.665175432536758	0.259762350409283	0.901633111426156	0.420311017293649	NA
AL049697.2	0	NA	NA	NA	NA
AL049697.3	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
ST13P16	0	NA	NA	NA	NA
RNU6-444P	0	NA	NA	NA	NA
AL133211.1	0	NA	NA	NA	NA
AL138919.1	0	NA	NA	NA	NA
RN7SL183P	0	NA	NA	NA	NA
AL590392.1	0	NA	NA	NA	NA
AL136096.1	0	NA	NA	NA	NA
SPACA1	0	NA	NA	NA	NA
CNR1	0	NA	NA	NA	NA
AL121835.2	0	NA	NA	NA	NA
AL139042.1	0	NA	NA	NA	NA
AL121835.1	0	NA	NA	NA	NA
ACTBP8	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AL139090.1	0	NA	NA	NA	NA
AL160403.1	0	NA	NA	NA	NA
AL079342.2	0	NA	NA	NA	NA
RNU2-61P	0	NA	NA	NA	NA
AL353135.1	0.55752261648973	-0.101378076694702	0.862825960079869	0.750151370581576	NA
RN7SL336P	0.513580400045207	-0.0389051922466184	0.865181523271822	0.880059745182624	NA
GABRR1	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
TUBB3P1	0	NA	NA	NA	NA
RRAGD	0.566282942639601	-0.0559085824577572	0.864678832313841	0.827032883698408	NA
NACAP7	0	NA	NA	NA	NA
RN7SL11P	0	NA	NA	NA	NA
AL159174.1	0	NA	NA	NA	NA
DNAJC19P6	0	NA	NA	NA	NA
PIMREGP3	0	NA	NA	NA	NA
AL353692.1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
RPL22P14	0	NA	NA	NA	NA
AL353692.2	0	NA	NA	NA	NA
GJA10	0	NA	NA	NA	NA
AL353692.3	0	NA	NA	NA	NA
AL121787.1	0	NA	NA	NA	NA
RN7SKP110	0	NA	NA	NA	NA
AL158136.1	0	NA	NA	NA	NA
AL117342.1	0	NA	NA	NA	NA
AL132996.1	0	NA	NA	NA	NA
MIR4464	0	NA	NA	NA	NA
AL080284.1	0	NA	NA	NA	NA
MIR4643	0	NA	NA	NA	NA
CASC6	0	NA	NA	NA	NA
MTATP6P25	0	NA	NA	NA	NA
MTND4LP19	0	NA	NA	NA	NA
MTCO1P56	0	NA	NA	NA	NA
RN7SL415P	0	NA	NA	NA	NA
AL590635.1	0	NA	NA	NA	NA
AL590814.2	0	NA	NA	NA	NA
RPL5P19	0	NA	NA	NA	NA
AL590814.1	0	NA	NA	NA	NA
AL133457.1	0	NA	NA	NA	NA
AL359987.1	0	NA	NA	NA	NA
LINC02531	0	NA	NA	NA	NA
AL589947.1	0	NA	NA	NA	NA
ATF1P1	0	NA	NA	NA	NA
AL138731.1	0	NA	NA	NA	NA
COPS5P1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
EPHA7	0	NA	NA	NA	NA
AL591519.1	0	NA	NA	NA	NA
AL356094.2	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AL356094.1	0	NA	NA	NA	NA
AL391336.2	0	NA	NA	NA	NA
AL391336.1	0	NA	NA	NA	NA
AL157378.1	0	NA	NA	NA	NA
AL078595.3	0	NA	NA	NA	NA
AL078595.2	0	NA	NA	NA	NA
MTCYBP36	0	NA	NA	NA	NA
CYCSP17	0	NA	NA	NA	NA
AL607077.1	0	NA	NA	NA	NA
AL034348.1	0	NA	NA	NA	NA
KRT18P50	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
FUT9	0	NA	NA	NA	NA
UFL1-AS1	0.52119596217579	-0.304470860455617	0.943764986648505	0.380634311377849	NA
RN7SL797P	0	NA	NA	NA	NA
FHL5	0	NA	NA	NA	NA
RPS7P8	0	NA	NA	NA	NA
RNU4-70P	0	NA	NA	NA	NA
TYMSP1	0	NA	NA	NA	NA
AL355143.1	0	NA	NA	NA	NA
EEF1GP6	0	NA	NA	NA	NA
AL033379.1	0	NA	NA	NA	NA
RN7SL509P	0	NA	NA	NA	NA
AL080316.1	0	NA	NA	NA	NA
MIR2113	0	NA	NA	NA	NA
EIF4EBP2P3	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
AL590727.1	0	NA	NA	NA	NA
AL589826.1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AL589826.2	0	NA	NA	NA	NA
POU3F2	0.640597016042709	0.0560140783988427	0.850832600263812	0.845728225305521	NA
AL078603.1	0	NA	NA	NA	NA
MIR548AI	0	NA	NA	NA	NA
BDH2P1	0.645224666503274	-0.12317603832568	0.863039733750025	0.680137217748509	NA
AL137784.2	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AL137784.1	0	NA	NA	NA	NA
PRDM13	0	NA	NA	NA	NA
AL035087.1	0	NA	NA	NA	NA
MCHR2	0	NA	NA	NA	NA
MCHR2-AS1	0	NA	NA	NA	NA
AL080285.2	0	NA	NA	NA	NA
PRDX2P4	0.37145104976678	0.018760458429673	0.873380772028879	0.865316965343684	NA
AL080285.1	0	NA	NA	NA	NA
SIM1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
Z86062.2	0	NA	NA	NA	NA
GRIK2	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
ACTG1P18	0	NA	NA	NA	NA
AP002528.1	0	NA	NA	NA	NA
AP002530.1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AL357139.2	0	NA	NA	NA	NA
AL357139.1	0	NA	NA	NA	NA
Z98755.1	0	NA	NA	NA	NA
AL591387.1	0	NA	NA	NA	NA
AL590608.1	0	NA	NA	NA	NA
R3HDM2P2	0	NA	NA	NA	NA
NPM1P10	0	NA	NA	NA	NA
AL357522.1	0	NA	NA	NA	NA
AL356967.1	0	NA	NA	NA	NA
RNU6-897P	0	NA	NA	NA	NA
AL357315.1	0	NA	NA	NA	NA
AL357315.2	0	NA	NA	NA	NA
LIN28B-AS1	0	NA	NA	NA	NA
LIN28B	0	NA	NA	NA	NA
RNU6-1106P	0	NA	NA	NA	NA
BVES	0	NA	NA	NA	NA
BVES-AS1	0	NA	NA	NA	NA
POPDC3	0	NA	NA	NA	NA
LINC02836	0	NA	NA	NA	NA
Z97206.1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AL591518.1	0	NA	NA	NA	NA
RN7SKP211	0	NA	NA	NA	NA
AL022067.1	0.283748999753236	0.0402979127341121	0.879233406493516	0.877265841105416	NA
AL022067.2	0	NA	NA	NA	NA
RN7SL47P	0	NA	NA	NA	NA
RNU6-344P	0	NA	NA	NA	NA
AL356859.1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AL109920.2	0	NA	NA	NA	NA
RNA5SP211	0	NA	NA	NA	NA
AL109920.3	0.438820618733742	0.212736049430821	0.923064229243093	0.434699942073736	NA
AL109920.1	0	NA	NA	NA	NA
RNU6-527P	0	NA	NA	NA	NA
RPL21P65	0.550235098959322	0.270214489624952	0.941716593022691	0.325786943160612	NA
LINC02526	0.319747609466999	0.0533118638041132	0.878470714168245	0.871926381541984	NA
RNU6-117P	0	NA	NA	NA	NA
MIR587	0	NA	NA	NA	NA
RNU6-1299P	0	NA	NA	NA	NA
AL591516.1	0	NA	NA	NA	NA
RPS24P12	0.628848778222819	0.0762150287756836	0.84771643862348	0.801078237886739	NA
AL121957.1	0	NA	NA	NA	NA
AL096816.1	0	NA	NA	NA	NA
SCML4	0	NA	NA	NA	NA
RNU6-437P	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
RPL23AP50	0	NA	NA	NA	NA
AL024507.1	0	NA	NA	NA	NA
AL024507.2	0	NA	NA	NA	NA
MTHFD2P3	0	NA	NA	NA	NA
Z98200.1	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
OSTM1-AS1	0.366495354706039	0.0348070428798548	0.874349500655646	0.865714996333283	NA
NR2E1	0	NA	NA	NA	NA
AL078596.1	0	NA	NA	NA	NA
Z98742.2	0	NA	NA	NA	NA
RNA5SP212	0	NA	NA	NA	NA
Z98742.4	0.345099778469583	0.0274931835922914	0.874938475636955	0.868466474286244	NA
Z98742.1	0	NA	NA	NA	NA
RNU6-1144P	0	NA	NA	NA	NA
Z98742.3	0.777706678365134	-0.215733677512377	0.871281130548741	0.51407887980083	NA
AL356121.2	0	NA	NA	NA	NA
AL356121.1	0	NA	NA	NA	NA
AL353706.1	0	NA	NA	NA	NA
RNU6-770P	0	NA	NA	NA	NA
AL139106.1	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
AL391646.1	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
SUMO2P8	0.402822009019978	0.228357618551159	0.925336305113285	0.432847257212939	NA
Z95118.1	0.417425042497286	0.234931663057858	0.927170702461201	0.419304176654743	NA
AL445189.1	0	NA	NA	NA	NA
ARMC2-AS1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
RNU6-653P	0	NA	NA	NA	NA
AL359711.1	0	NA	NA	NA	NA
PTCHD3P3	0	NA	NA	NA	NA
RNY3P11	0	NA	NA	NA	NA
RPL7P28	0.173436316636365	-0.0987961849362068	0.900471136575178	0.918861809899533	NA
AL109947.1	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
GPR6	0	NA	NA	NA	NA
AL590009.1	0.52119596217579	-0.304470860455617	0.943764986648505	0.380634311377849	NA
METTL24	0.200674600200257	-0.110041361671484	0.902457281036016	0.805876960725246	NA
AL050350.1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
DDO	0.394507390778464	-0.206745920106525	0.917173443955904	0.545753889803354	NA
SLC22A16	0	NA	NA	NA	NA
RN7SL617P	0	NA	NA	NA	NA
AC002464.1	0	NA	NA	NA	NA
AL512430.3	0.530284332925838	-0.0668417858529254	0.86729699422134	0.829494125638731	NA
AL512430.4	0	NA	NA	NA	NA
AL512430.1	0.381426432783523	0.218747531080121	0.922806720191867	0.453081861797108	NA
AL512430.2	0	NA	NA	NA	NA
AL603914.1	0	NA	NA	NA	NA
RNU6-957P	0	NA	NA	NA	NA
SNORA40C	0	NA	NA	NA	NA
RNU6-1115P	0	NA	NA	NA	NA
Z84480.1	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
GSTM2P1	0	NA	NA	NA	NA
RNU6-960P	0	NA	NA	NA	NA
AL360227.1	0	NA	NA	NA	NA
REV3L-IT1	0	NA	NA	NA	NA
BRD7P4	0.6678352996066	0.0233786638399485	0.850574537969514	0.934886234988677	NA
LINC02527	0	NA	NA	NA	NA
LAMA4	0.53915791883387	0.160932098883745	0.884858961455904	0.583911144559065	NA
Z99289.1	0	NA	NA	NA	NA
RNU6-1226P	0	NA	NA	NA	NA
Z99289.2	0	NA	NA	NA	NA
Z99289.3	0	NA	NA	NA	NA
AL365214.2	0	NA	NA	NA	NA
AL365214.1	0	NA	NA	NA	NA
RFPL4B	0	NA	NA	NA	NA
RPSAP45	0.466832654806167	-0.0248159032556431	0.861848099877707	0.928975478426884	NA
FEM1AP3	0	NA	NA	NA	NA
AL365214.3	0	NA	NA	NA	NA
AL357514.1	0	NA	NA	NA	NA
AL360085.1	0	NA	NA	NA	NA
RNU6-1163P	0	NA	NA	NA	NA
AL360015.1	0	NA	NA	NA	NA
FCF1P10	0	NA	NA	NA	NA
AL049695.1	0	NA	NA	NA	NA
SOCS5P5	0	NA	NA	NA	NA
AL589684.1	0	NA	NA	NA	NA
LINC02518	0	NA	NA	NA	NA
AL513123.1	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
FO393415.2	0	NA	NA	NA	NA
FO393415.1	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
LINC02880	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
NUDT19P3	0	NA	NA	NA	NA
HS3ST5	0.838611749173124	0.16874412286108	0.850540627401265	0.607320418850821	NA
RPSAP43	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
RNA5SP213	0	NA	NA	NA	NA
DNAJA1P4	0	NA	NA	NA	NA
AL138830.2	0	NA	NA	NA	NA
AL138830.1	0	NA	NA	NA	NA
AL590550.1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
RNU6-475P	0	NA	NA	NA	NA
AL606845.1	0	NA	NA	NA	NA
LINC02534	0	NA	NA	NA	NA
NIP7P3	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AL050331.2	0	NA	NA	NA	NA
AL050331.1	0	NA	NA	NA	NA
Z84488.2	0	NA	NA	NA	NA
KRT18P22	0.6782563905317	-0.164487309826741	0.86745001322444	0.605289822302972	NA
Z84488.1	0	NA	NA	NA	NA
CALHM6	0	NA	NA	NA	NA
AL445224.1	0	NA	NA	NA	NA
TRAPPC3L	0	NA	NA	NA	NA
CALHM4	0	NA	NA	NA	NA
FAM162B	0	NA	NA	NA	NA
GPRC6A	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
RPS29P13	0	NA	NA	NA	NA
RNA5SP214	0	NA	NA	NA	NA
Z98880.1	0	NA	NA	NA	NA
VGLL2	0	NA	NA	NA	NA
RN7SKP18	0	NA	NA	NA	NA
RN7SKP51	0	NA	NA	NA	NA
AL132671.2	0	NA	NA	NA	NA
RAP1BP3	0	NA	NA	NA	NA
AL132671.1	0	NA	NA	NA	NA
RNU6-253P	0	NA	NA	NA	NA
SLC35F1	0	NA	NA	NA	NA
AL589993.1	0	NA	NA	NA	NA
Z99496.1	0	NA	NA	NA	NA
PLN	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
Z99496.2	0	NA	NA	NA	NA
SSXP10	0	NA	NA	NA	NA
SELENOKP3	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
FAM184A	0.767731295348392	-0.428728442467441	1.00147762591104	0.224203538780153	NA
AL137009.1	0	NA	NA	NA	NA
MIR548B	0	NA	NA	NA	NA
AL022722.2	0	NA	NA	NA	NA
RNU6-194P	0	NA	NA	NA	NA
AL078600.1	0.668281007514958	-0.391555385082207	0.981119001124831	0.266299075500651	NA
MIR3144	0	NA	NA	NA	NA
RNU6-214P	0	NA	NA	NA	NA
RNA5SP215	0	NA	NA	NA	NA
COX6A1P3	0	NA	NA	NA	NA
AL357513.1	0.402822009019978	0.228357618551159	0.925336305113285	0.432847257212939	NA
RNU6-1286P	0	NA	NA	NA	NA
AL139098.1	0	NA	NA	NA	NA
AL139098.2	0	NA	NA	NA	NA
AL139098.3	0	NA	NA	NA	NA
RNU4-35P	0	NA	NA	NA	NA
AL138729.1	0	NA	NA	NA	NA
RNU4-76P	0	NA	NA	NA	NA
RNU2-8P	0	NA	NA	NA	NA
AL603865.2	0	NA	NA	NA	NA
SLC25A5P7	0.402822009019978	0.228357618551159	0.925336305113285	0.432847257212939	NA
RPL23AP48	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
HMGB3P18	0	NA	NA	NA	NA
RNU1-18P	0	NA	NA	NA	NA
Z99129.2	0	NA	NA	NA	NA
AL512283.2	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AL512283.1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
RN7SL564P	0	NA	NA	NA	NA
FABP7	0	NA	NA	NA	NA
AL591428.1	0	NA	NA	NA	NA
CLVS2	0	NA	NA	NA	NA
TRDN	0	NA	NA	NA	NA
TRDN-AS1	0	NA	NA	NA	NA
AL445259.1	0	NA	NA	NA	NA
AL133257.1	0	NA	NA	NA	NA
AL354936.1	0	NA	NA	NA	NA
RNF217-AS1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
RNF217	0.696992099698314	0.0574475816079223	0.848959487049221	0.843124506227808	NA
AL450332.1	0	NA	NA	NA	NA
AL365259.1	0	NA	NA	NA	NA
LINC02523	0	NA	NA	NA	NA
NCOA7-AS1	0.672462950067166	-0.149115514805891	0.864944503221142	0.625020436916347	NA
RN7SKP56	0	NA	NA	NA	NA
RNA5SP216	0	NA	NA	NA	NA
PPP1R14BP5	0	NA	NA	NA	NA
AL356534.1	0.319747609466999	0.0533118638041132	0.878470714168245	0.871926381541984	NA
MIR588	0	NA	NA	NA	NA
RNU6-200P	0	NA	NA	NA	NA
AL359535.1	0	NA	NA	NA	NA
RPS4XP9	0	NA	NA	NA	NA
AL035603.1	0.445437078569712	-0.0313741077937617	0.863117099591872	0.930201879383417	NA
RSPO3	0	NA	NA	NA	NA
RNA5SP217	0.964972275970273	-0.0676102827532325	0.826538511112367	0.840884841426083	NA
AL590002.1	0.441255136017504	-0.196577047431008	0.9170317130741	0.53362279863197	NA
AL096711.1	0.52119596217579	-0.304470860455617	0.943764986648505	0.380634311377849	NA
KIAA0408	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AL096711.2	0	NA	NA	NA	NA
SOGA3	0.721870562376047	-0.423176782726921	0.998565586503377	0.232865056716201	NA
AL592291.1	0	NA	NA	NA	NA
AL356432.1	0	NA	NA	NA	NA
AL356432.3	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AL356432.2	0.347759645539425	-0.186770329826616	0.912949375547859	0.596761497058607	NA
LINC02536	0	NA	NA	NA	NA
THEMIS	0	NA	NA	NA	NA
MRPS17P5	0	NA	NA	NA	NA
AL034349.1	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AL080315.1	0	NA	NA	NA	NA
AL080315.2	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
AL589991.1	0	NA	NA	NA	NA
MESTP1	0.59252212390888	-0.10566814377959	0.861908873443975	0.724926932574883	NA
RNU6-861P	0	NA	NA	NA	NA
AL356124.2	0.788127769290234	-0.393536971145484	0.986956679778484	0.239938029512099	NA
RPL5P21	0	NA	NA	NA	NA
AL451046.2	0	NA	NA	NA	NA
B3GALNT2P1	0	NA	NA	NA	NA
AL451046.1	0	NA	NA	NA	NA
TMEM244	0	NA	NA	NA	NA
AL355581.1	0.595181990978721	-0.313203180794743	0.950387409608543	0.343512888216387	NA
SAMD3	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
TMEM200A	0.691972411742313	-0.14043496854342	0.864723430321421	0.638244496634305	NA
AL357274.1	0	NA	NA	NA	NA
AL583803.1	0	NA	NA	NA	NA
SMLR1	0.50393306162864	-0.0636547959616197	0.863245212636801	0.848846821360801	NA
AL137222.1	0.82368067109564	-0.00764021253595511	0.82688502551922	0.982045742525903	NA
RPL21P67	0.600836742150394	0.384144686135824	0.98477609099782	0.228904013894276	NA
ENPP3	0.467606407314701	-0.236596375293937	0.924630213874974	0.476243306113959	NA
RNU4-18P	0	NA	NA	NA	NA
OR2A4	0	NA	NA	NA	NA
AC005587.1	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
MIR548H5	0	NA	NA	NA	NA
SELENOKP2	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
RN7SKP245	0	NA	NA	NA	NA
AL139805.1	0.198014733130415	0.11215539910237	0.90321320655103	0.711727518997593	NA
AL117378.1	0	NA	NA	NA	NA
AL117378.2	0	NA	NA	NA	NA
AL133346.1	0.294170090678336	-0.135619466751854	0.905958988297885	0.707991114343039	NA
AL021408.1	0.851692707168065	-0.267233785126355	0.881239246400314	0.435988340552315	NA
MIR548AJ1	0	NA	NA	NA	NA
AL021408.2	0	NA	NA	NA	NA
LINC01013	0.447209933372859	-0.227781861825997	0.922195690406457	0.496393355157172	NA
EEF1A1P36	0.600836742150394	0.384144686135824	0.98477609099782	0.228904013894276	NA
MOXD1	0.474448216936751	-0.248065020902653	0.928178814941161	0.454435439205933	NA
RPL21P66	0.298352033230544	0.0457288970454285	0.878883043802148	0.87503452632974	NA
TAAR9	0	NA	NA	NA	NA
TAAR8	0	NA	NA	NA	NA
TAAR7P	0	NA	NA	NA	NA
TAAR6	0	NA	NA	NA	NA
TAAR5	0	NA	NA	NA	NA
TAAR4P	0	NA	NA	NA	NA
AL513524.1	0.34687263327273	-0.155036733968955	0.908637297693433	0.648670050723555	NA
TAAR3P	0.467160699406343	0.135116570502428	0.881688691013851	0.647587123446242	NA
TAAR2	0	NA	NA	NA	NA
HLFP1	0	NA	NA	NA	NA
CCNG1P1	0	NA	NA	NA	NA
VNN3	0	NA	NA	NA	NA
AL032821.1	0	NA	NA	NA	NA
RBM11P1	0	NA	NA	NA	NA
HMGB1P13	0	NA	NA	NA	NA
AL137783.1	0	NA	NA	NA	NA
LINC00326	0	NA	NA	NA	NA
RPL23AP46	0	NA	NA	NA	NA
AL591115.1	0	NA	NA	NA	NA
MTCYBP4	0	NA	NA	NA	NA
AL024497.1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
AL024497.2	0.320521361975533	-0.165737334761015	0.908787865736251	0.653083846008603	NA
HSPE1P21	0.34687263327273	-0.155036733968955	0.908637297693433	0.648670050723555	NA
AL450270.1	0.147085045339168	-0.0945979183981953	0.899716187177992	0.918861809899533	NA
FTH1P26	0	NA	NA	NA	NA
AL035699.1	0	NA	NA	NA	NA
AL449363.1	0	NA	NA	NA	NA
AL449363.2	0	NA	NA	NA	NA
HMGA1P7	0	NA	NA	NA	NA
RN7SL408P	0	NA	NA	NA	NA
RPS29P32	0	NA	NA	NA	NA
RNA5SP218	0	NA	NA	NA	NA
AL355881.1	0	NA	NA	NA	NA
LINC01010	0.374110916836622	-0.197663055687238	0.915108657046916	0.569005675420785	NA
Z84486.1	0	NA	NA	NA	NA
CHCHD2P4	0	NA	NA	NA	NA
CT69	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
FAM8A6P	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
AL078590.1	0	NA	NA	NA	NA
AL596188.1	0	NA	NA	NA	NA
AL121970.1	0.273773616736494	-0.145861159608036	0.905831851408218	0.713083678234867	NA
AL021939.1	0	NA	NA	NA	NA
AL445190.1	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AL353596.1	0.219410309366871	0.11466038038235	0.903845650194696	0.711727518997593	NA
MYB-AS1	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
MIR548A2	0	NA	NA	NA	NA
AL023693.1	0.567943707414829	-0.325506467152323	0.951849932832187	0.34648612594252	NA
AL049552.2	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AL133544.1	0	NA	NA	NA	NA
GAPDHP73	0.679778466014066	0.265489278020995	0.903250734150204	0.411034243638013	NA
AL035604.1	0	NA	NA	NA	NA
HMGB1P17	0	NA	NA	NA	NA
AL133319.1	0	NA	NA	NA	NA
PDE7B	0	NA	NA	NA	NA
AL360178.1	0	NA	NA	NA	NA
AL360178.2	0	NA	NA	NA	NA
COX5BP2	0	NA	NA	NA	NA
AL138828.2	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
AL023284.1	0	NA	NA	NA	NA
AL023284.3	0.737172651964285	0.287155190875568	0.909787899131337	0.377563350803917	NA
AL023284.2	0.183411699653107	0.110286592237651	0.902757645915862	0.711727518997593	NA
NDUFS5P1	0	NA	NA	NA	NA
RN7SKP299	0	NA	NA	NA	NA
AL121933.2	0	NA	NA	NA	NA
AL121933.1	0	NA	NA	NA	NA
AL365223.2	0.466832654806167	-0.0248159032556431	0.861848099877707	0.928975478426884	NA
AL365223.1	0	NA	NA	NA	NA
RPL35AP3	0.100337300100129	-0.0849722294113037	0.898267935260342	0.918861809899533	NA
